case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis,inflation_capped,exch_usd_capped,exch_usd_capped_lag1,inflation_capped_lag1,domestic_debt_in_default_lag1,sovereign_external_debt_default_lag1,gdp_weighted_default_lag1,currency_crises_lag1,inflation_crises_lag1,banking_crisis_lag1,exch_usd_capped_lag2,inflation_capped_lag2,domestic_debt_in_default_lag2,sovereign_external_debt_default_lag2,gdp_weighted_default_lag2,currency_crises_lag2,inflation_crises_lag2,banking_crisis_lag2,exch_usd_pct_change,inflation_volatility,crisis_next_year
35,KEN,Kenya,1988,1,18.5994,0,0,0.0,4.804,1,0,0,1,4.804,18.5994,16.5149,13.007,0.0,0.0,0.0,0.0,0.0,1.0,16.0422,10.284,0.0,0.0,0.0,0.0,0.0,1.0,12.621935343235503,4.178004667302325,1.0
35,KEN,Kenya,1989,1,21.601,0,0,0.0,7.617,1,1,0,0,7.617,21.601,18.5994,4.804,0.0,0.0,0.0,0.0,0.0,1.0,16.5149,13.007,0.0,0.0,0.0,0.0,0.0,1.0,16.138154994247135,4.168418525052399,0.0
35,KEN,Kenya,1990,0,24.0841,0,0,0.0,11.2,1,0,0,0,11.2,24.0841,21.601,7.617,0.0,0.0,0.0,1.0,0.0,0.0,18.5994,4.804,0.0,0.0,0.0,0.0,0.0,1.0,11.495301143465575,3.2057155727439945,0.0
35,KEN,Kenya,1991,0,28.0741,0,0,0.0,19.104,1,1,0,0,19.104,28.0741,24.0841,11.2,0.0,0.0,0.0,0.0,0.0,0.0,21.601,7.617,0.0,0.0,0.0,1.0,0.0,0.0,16.56694665775347,5.877389925241758,1.0
35,KEN,Kenya,1992,1,36.2163,0,0,0.0,27.332,1,1,1,1,27.332,36.2163,28.0741,19.104,0.0,0.0,0.0,1.0,0.0,0.0,24.0841,11.2,0.0,0.0,0.0,0.0,0.0,0.0,29.002532583413164,8.066542257993813,1.0
35,KEN,Kenya,1993,1,68.1631,0,0,0.0,45.979,1,1,1,1,45.979,68.1631,36.2163,27.332,0.0,0.0,0.0,1.0,1.0,1.0,28.0741,19.104,0.0,0.0,0.0,1.0,0.0,0.0,88.21110936235897,13.769992846766472,1.0
35,KEN,Kenya,1994,1,44.8389,0,1,0.0,28.814,1,0,1,1,28.814,44.8389,68.1631,45.979,0.0,0.0,0.0,1.0,1.0,1.0,36.2163,27.332,0.0,0.0,0.0,1.0,1.0,1.0,-34.2182207088586,10.364556253565954,1.0
35,KEN,Kenya,1995,1,55.9389,0,1,0.0,1.554,1,0,0,1,1.554,55.9389,44.8389,28.814,0.0,1.0,0.0,0.0,1.0,1.0,68.1631,45.979,0.0,0.0,0.0,1.0,1.0,1.0,24.755290607039846,22.40284747526528,1.0
35,KEN,Kenya,1996,1,55.0211,0,1,0.0,8.862,1,0,0,0,8.862,55.0211,55.9389,1.554,0.0,1.0,0.0,0.0,0.0,1.0,44.8389,28.814,0.0,1.0,0.0,0.0,1.0,1.0,-1.640718712738365,14.110260852774248,1.0
35,KEN,Kenya,1997,1,62.6778,0,1,0.0,11.924,1,0,0,0,11.924,62.6778,55.0211,8.862,0.0,1.0,0.0,0.0,0.0,0.0,55.9389,1.554,0.0,1.0,0.0,0.0,0.0,1.0,13.915934068929925,5.327907781984736,1.0
35,KEN,Kenya,1998,1,61.9056,0,1,0.0,6.716,1,0,0,0,6.716,61.9056,62.6778,11.924,0.0,1.0,0.0,0.0,0.0,0.0,55.0211,8.862,0.0,1.0,0.0,0.0,0.0,0.0,-1.2320151632635445,2.6173913221628684,1.0
35,KEN,Kenya,1999,1,72.9306,0,0,0.0,5.753,1,1,0,0,5.753,72.9306,61.9056,6.716,0.0,1.0,0.0,0.0,0.0,0.0,62.6778,11.924,0.0,1.0,0.0,0.0,0.0,0.0,17.809374273086753,3.3199365957801312,0.0
38,MUS,Mauritius,1947,0,3.3085,0,0,0.0,-9.090909091,0,0,0,0,-9.090909091,3.3085,,,,,,,,,,,,,,,,,,,0.0
38,MUS,Mauritius,1948,0,3.3085,0,0,0.0,31.99785465,0,0,1,0,31.99785465,3.3085,3.3085,-9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,0.0
38,MUS,Mauritius,1949,0,4.7619,0,0,0.0,1.023932388,0,0,0,0,1.023932388,4.7619,3.3085,31.99785465,0.0,0.0,0.0,0.0,1.0,0.0,3.3085,-9.090909091,0.0,0.0,0.0,0.0,0.0,0.0,43.92927308447936,21.40864460991336,0.0
38,MUS,Mauritius,1950,0,4.7619,0,0,0.0,4.904878735,0,0,0,0,4.904878735,4.7619,4.7619,1.023932388,0.0,0.0,0.0,0.0,0.0,0.0,3.3085,31.99785465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.87441331706815,0.0
38,MUS,Mauritius,1951,0,4.79201,0,0,0.0,11.15115499,0,0,0,0,11.15115499,4.79201,4.7619,4.904878735,0.0,0.0,0.0,0.0,0.0,0.0,4.7619,1.023932388,0.0,0.0,0.0,0.0,0.0,0.0,0.6323106323106398,5.109441411617795,0.0
38,MUS,Mauritius,1952,0,4.74495,0,0,0.0,1.941981994,0,0,0,0,1.941981994,4.74495,4.79201,11.15115499,0.0,0.0,0.0,0.0,0.0,0.0,4.7619,4.904878735,0.0,0.0,0.0,0.0,0.0,0.0,-0.9820513730146696,4.701127372270415,0.0
38,MUS,Mauritius,1953,0,4.74292,0,0,0.0,-0.634431887,0,0,0,0,-0.634431887,4.74292,4.74495,1.941981994,0.0,0.0,0.0,0.0,0.0,0.0,4.79201,11.15115499,0.0,0.0,0.0,0.0,0.0,0.0,-0.04278232647342284,6.196058341017829,0.0
38,MUS,Mauritius,1954,0,4.78754,0,0,0.0,0.956872627,0,0,0,0,0.956872627,4.78754,4.74292,-0.634431887,0.0,0.0,0.0,0.0,0.0,0.0,4.74495,1.941981994,0.0,0.0,0.0,0.0,0.0,0.0,0.9407706644851688,1.3000383973455885,0.0
38,MUS,Mauritius,1955,0,4.75544,0,0,0.0,-0.315372291,0,0,0,0,-0.315372291,4.75544,4.78754,0.956872627,0.0,0.0,0.0,0.0,0.0,0.0,4.74292,-0.634431887,0.0,0.0,0.0,0.0,0.0,0.0,-0.6704904815416635,0.8418883747715799,0.0
38,MUS,Mauritius,1956,0,4.78651,0,0,0.0,2.857481221,0,0,0,0,2.857481221,4.78651,4.75544,-0.315372291,0.0,0.0,0.0,0.0,0.0,0.0,4.78754,0.956872627,0.0,0.0,0.0,0.0,0.0,0.0,0.653356997459742,1.5967633704661306,0.0
38,MUS,Mauritius,1957,0,4.66297,0,0,0.0,-0.926032535,0,0,0,0,-0.926032535,4.66297,4.78651,2.857481221,0.0,0.0,0.0,0.0,0.0,0.0,4.75544,-0.315372291,0.0,0.0,0.0,0.0,0.0,0.0,-2.581003695803419,2.031209889206185,0.0
38,MUS,Mauritius,1958,0,4.75764,0,0,0.0,0.622571969,0,0,0,0,0.622571969,4.75764,4.66297,-0.926032535,0.0,0.0,0.0,0.0,0.0,0.0,4.78651,2.857481221,0.0,0.0,0.0,0.0,0.0,0.0,2.030251106054748,1.9021028545763692,0.0
38,MUS,Mauritius,1959,0,4.76189,0,0,0.0,-0.618719992,0,0,0,0,-0.618719992,4.76189,4.75764,0.622571969,0.0,0.0,0.0,0.0,0.0,0.0,4.66297,-0.926032535,0.0,0.0,0.0,0.0,0.0,0.0,0.08933000395152657,0.8199006689163977,0.0
38,MUS,Mauritius,1960,0,4.75544,0,0,0.0,1.8693761,0,0,0,0,1.8693761,4.75544,4.76189,-0.618719992,0.0,0.0,0.0,0.0,0.0,0.0,4.75764,0.622571969,0.0,0.0,0.0,0.0,0.0,0.0,-0.13545041989629913,1.2440490636457686,0.0
38,MUS,Mauritius,1961,0,4.74816,0,0,0.0,-0.612777053,0,0,0,0,-0.612777053,4.74816,4.75544,1.8693761,0.0,0.0,0.0,0.0,0.0,0.0,4.76189,-0.618719992,0.0,0.0,0.0,0.0,0.0,0.0,-0.15308783204077692,1.4347904467492445,0.0
38,MUS,Mauritius,1962,0,4.75764,0,0,0.0,0.798570117,0,0,0,0,0.798570117,4.75764,4.74816,-0.612777053,0.0,0.0,0.0,0.0,0.0,0.0,4.75544,1.8693761,0.0,0.0,0.0,0.0,0.0,0.0,0.19965628790941103,1.2449638925449045,0.0
38,MUS,Mauritius,1963,0,4.76768,0,0,0.0,1.753672463,1,0,0,0,1.753672463,4.76768,4.75764,0.798570117,0.0,0.0,0.0,0.0,0.0,0.0,4.74816,-0.612777053,0.0,0.0,0.0,0.0,0.0,0.0,0.2110289975702173,1.190532418526704,0.0
38,MUS,Mauritius,1964,0,4.77879,0,0,0.0,1.8269885,1,0,0,0,1.8269885,4.77879,4.76768,1.753672463,0.0,0.0,0.0,0.0,0.0,0.0,4.75764,0.798570117,0.0,0.0,0.0,0.0,0.0,0.0,0.2330273843881958,0.5737653560920115,0.0
38,MUS,Mauritius,1965,0,4.75714,0,0,0.0,1.893322561,1,0,0,0,1.893322561,4.75714,4.77879,1.8269885,0.0,0.0,0.0,0.0,0.0,0.0,4.76768,1.753672463,0.0,0.0,0.0,0.0,0.0,0.0,-0.4530435528658949,0.06985413230617023,0.0
38,MUS,Mauritius,1966,0,4.77862,0,0,0.0,2.982014118,1,0,0,0,2.982014118,4.77862,4.75714,1.893322561,0.0,0.0,0.0,0.0,0.0,0.0,4.77879,1.8269885,0.0,0.0,0.0,0.0,0.0,0.0,0.45153180272181626,0.6485539931478421,0.0
38,MUS,Mauritius,1967,0,5.541,0,0,0.0,2.937830401,1,0,0,0,2.937830401,5.541,4.77862,2.982014118,0.0,0.0,0.0,0.0,0.0,0.0,4.75714,1.893322561,0.0,0.0,0.0,0.0,0.0,0.0,15.953978345212638,0.6161977678949676,0.0
38,MUS,Mauritius,1968,0,5.59189,0,0,0.0,5.329676052,1,0,0,0,5.329676052,5.59189,5.541,2.937830401,0.0,0.0,0.0,0.0,0.0,0.0,4.77862,2.982014118,0.0,0.0,0.0,0.0,0.0,0.0,0.91842627684533,1.3683563361084072,0.0
38,MUS,Mauritius,1969,0,5.55392,0,0,0.0,2.978677387,1,0,0,0,2.978677387,5.55392,5.59189,5.329676052,0.0,0.0,0.0,0.0,0.0,0.0,5.541,2.937830401,0.0,0.0,0.0,0.0,0.0,0.0,-0.6790190794168094,1.3692935415330452,0.0
38,MUS,Mauritius,1970,0,5.57016,0,0,0.0,0.011228728,1,0,0,0,0.011228728,5.57016,5.55392,2.978677387,0.0,0.0,0.0,0.0,0.0,0.0,5.59189,5.329676052,0.0,0.0,0.0,0.0,0.0,0.0,0.2924060843512377,2.6651712954578675,0.0
38,MUS,Mauritius,1971,0,5.22362,0,0,0.0,1.886196037,1,0,0,0,1.886196037,5.22362,5.57016,0.011228728,0.0,0.0,0.0,0.0,0.0,0.0,5.55392,2.978677387,0.0,0.0,0.0,0.0,0.0,0.0,-6.221365274965162,1.500820300908661,0.0
38,MUS,Mauritius,1972,0,5.6783,0,0,0.0,5.551930333,1,0,0,0,5.551930333,5.6783,5.22362,1.886196037,0.0,0.0,0.0,0.0,0.0,0.0,5.57016,0.011228728,0.0,0.0,0.0,0.0,0.0,0.0,8.70430850636148,2.818169755188015,0.0
38,MUS,Mauritius,1973,0,5.7392,0,0,0.0,20.82296472,1,0,1,0,20.82296472,5.7392,5.6783,5.551930333,0.0,0.0,0.0,0.0,0.0,0.0,5.22362,1.886196037,0.0,0.0,0.0,0.0,0.0,0.0,1.0725040945353426,10.04359918332116,0.0
38,MUS,Mauritius,1974,0,5.6774,0,0,0.0,23.79801683,1,0,1,0,23.79801683,5.6774,5.7392,20.82296472,0.0,0.0,0.0,0.0,1.0,0.0,5.6783,5.551930333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0768051296348058,9.789238128017233,0.0
38,MUS,Mauritius,1975,0,6.5892,0,0,0.0,15.20534955,1,0,0,0,15.20534955,6.5892,5.6774,23.79801683,0.0,0.0,0.0,0.0,1.0,0.0,5.7392,20.82296472,0.0,0.0,0.0,0.0,1.0,0.0,16.06016838693769,4.363531945572923,0.0
38,MUS,Mauritius,1976,0,6.639,0,0,0.0,10.75945144,1,0,0,0,10.75945144,6.639,6.5892,15.20534955,0.0,0.0,0.0,0.0,0.0,0.0,5.6774,23.79801683,0.0,0.0,0.0,0.0,1.0,0.0,0.7557821890366023,6.628274391053708,0.0
38,MUS,Mauritius,1977,0,6.3503,0,0,0.0,9.794534493,1,0,0,0,9.794534493,6.3503,6.639,10.75945144,0.0,0.0,0.0,0.0,0.0,0.0,6.5892,15.20534955,0.0,0.0,0.0,0.0,0.0,0.0,-4.348546467841552,2.8860005284178167,0.0
38,MUS,Mauritius,1978,0,5.921,0,0,0.0,9.063188827,1,0,0,0,9.063188827,5.921,6.3503,9.794534493,0.0,0.0,0.0,0.0,0.0,0.0,6.639,10.75945144,0.0,0.0,0.0,0.0,0.0,0.0,-6.760310536510083,0.8508072686226295,0.0
38,MUS,Mauritius,1979,0,7.5855,0,0,0.0,23.21616753,1,1,1,0,23.21616753,7.5855,5.921,9.063188827,0.0,0.0,0.0,0.0,0.0,0.0,6.3503,9.794534493,0.0,0.0,0.0,0.0,0.0,0.0,28.111805438270544,7.9684995035727875,0.0
38,MUS,Mauritius,1980,0,7.8349,0,0,0.0,33.04,1,0,1,0,33.04,7.8349,7.5855,23.21616753,0.0,0.0,0.0,1.0,1.0,0.0,5.921,9.063188827,0.0,0.0,0.0,0.0,0.0,0.0,3.287851822556198,12.053367196153777,0.0
38,MUS,Mauritius,1981,0,10.3293,0,0,0.0,26.45,1,1,1,0,26.45,10.3293,7.8349,33.04,0.0,0.0,0.0,0.0,1.0,0.0,7.5855,23.21616753,0.0,0.0,0.0,1.0,1.0,0.0,31.837036847949562,5.006553319444646,0.0
38,MUS,Mauritius,1982,0,10.8605,0,0,0.0,13.384,1,0,0,0,13.384,10.8605,10.3293,26.45,0.0,0.0,0.0,1.0,1.0,0.0,7.8349,33.04,0.0,0.0,0.0,0.0,1.0,0.0,5.142652454667784,10.004222375244035,0.0
38,MUS,Mauritius,1983,0,12.7233,0,0,0.0,7.452,1,1,0,0,7.452,12.7233,10.8605,13.384,0.0,0.0,0.0,0.0,0.0,0.0,10.3293,26.45,0.0,0.0,0.0,1.0,1.0,0.0,17.152064822061597,9.71967921281356,0.0
38,MUS,Mauritius,1984,0,15.6033,0,0,0.0,5.525,1,1,0,0,5.525,15.6033,12.7233,7.452,0.0,0.0,0.0,1.0,0.0,0.0,10.8605,13.384,0.0,0.0,0.0,0.0,0.0,0.0,22.63563698097193,4.096051635416717,0.0
38,MUS,Mauritius,1985,0,14.31,0,0,0.0,8.321,1,0,0,0,8.321,14.31,15.6033,5.525,0.0,0.0,0.0,1.0,0.0,0.0,12.7233,7.452,0.0,0.0,0.0,1.0,0.0,0.0,-8.288631251081501,1.4309732119551626,0.0
38,MUS,Mauritius,1986,0,13.1367,0,0,0.0,4.336,1,0,0,0,4.336,13.1367,14.31,8.321,0.0,0.0,0.0,0.0,0.0,0.0,15.6033,5.525,0.0,0.0,0.0,1.0,0.0,0.0,-8.199161425576529,2.0457908821121635,0.0
38,MUS,Mauritius,1987,0,12.1752,0,0,0.0,0.719,1,0,0,0,0.719,12.1752,13.1367,4.336,0.0,0.0,0.0,0.0,0.0,0.0,14.31,8.321,0.0,0.0,0.0,0.0,0.0,0.0,-7.319189750850663,3.8024842318322962,0.0
38,MUS,Mauritius,1988,0,13.8337,0,0,0.0,3.6,1,0,0,0,3.6,13.8337,12.1752,0.719,0.0,0.0,0.0,0.0,0.0,0.0,13.1367,4.336,0.0,0.0,0.0,0.0,0.0,0.0,13.621952822130234,1.9115676812501037,0.0
38,MUS,Mauritius,1989,0,14.996,0,0,0.0,13.61,1,0,0,0,13.61,14.996,13.8337,3.6,0.0,0.0,0.0,0.0,0.0,0.0,12.1752,0.719,0.0,0.0,0.0,0.0,0.0,0.0,8.401945972516401,6.766069045859143,0.0
38,MUS,Mauritius,1990,0,14.322,0,0,0.0,10.705,1,0,0,0,10.705,14.322,14.996,13.61,0.0,0.0,0.0,0.0,0.0,0.0,13.8337,3.6,0.0,0.0,0.0,0.0,0.0,0.0,-4.494531875166718,5.149759703131783,0.0
38,MUS,Mauritius,1991,0,14.7939,0,0,0.0,12.817,1,0,0,0,12.817,14.7939,14.322,10.705,0.0,0.0,0.0,0.0,0.0,0.0,14.996,13.61,0.0,0.0,0.0,0.0,0.0,0.0,3.294930875576041,1.5015779478046822,0.0
38,MUS,Mauritius,1992,0,16.998,0,0,0.0,2.857,1,0,0,0,2.857,16.998,14.7939,12.817,0.0,0.0,0.0,0.0,0.0,0.0,14.322,10.705,0.0,0.0,0.0,0.0,0.0,0.0,14.898708251373872,5.248067072742113,0.0
38,MUS,Mauritius,1993,0,18.6558,0,0,0.0,15.288,1,0,0,0,15.288,18.6558,16.998,2.857,0.0,0.0,0.0,0.0,0.0,0.0,14.7939,12.817,0.0,0.0,0.0,0.0,0.0,0.0,9.752912107306733,6.58074466404322,0.0
38,MUS,Mauritius,1994,0,17.8626,0,0,0.0,7.335,1,0,0,0,7.335,17.8626,18.6558,15.288,0.0,0.0,0.0,0.0,0.0,0.0,16.998,2.857,0.0,0.0,0.0,0.0,0.0,0.0,-4.251760846492769,6.295930616940859,0.0
38,MUS,Mauritius,1995,0,17.6641,0,0,0.0,6.026,1,0,0,0,6.026,17.6641,17.8626,7.335,0.0,0.0,0.0,0.0,0.0,0.0,18.6558,15.288,0.0,0.0,0.0,0.0,0.0,0.0,-1.1112603988221115,5.0124567163550955,0.0
38,MUS,Mauritius,1996,0,17.9715,0,0,0.0,6.553,1,0,0,1,6.553,17.9715,17.6641,6.026,0.0,0.0,0.0,0.0,0.0,0.0,17.8626,7.335,0.0,0.0,0.0,0.0,0.0,0.0,1.7402528291845965,0.6586266013455144,0.0
38,MUS,Mauritius,1997,0,22.265,0,0,0.0,6.831,1,1,0,0,6.831,22.265,17.9715,6.553,0.0,0.0,0.0,0.0,0.0,1.0,17.6641,6.026,0.0,0.0,0.0,0.0,0.0,0.0,23.89060456834433,0.4088679493429895,0.0
38,MUS,Mauritius,1998,0,24.7835,0,0,0.0,6.808,1,0,0,0,6.808,24.7835,22.265,6.831,0.0,0.0,0.0,1.0,0.0,0.0,17.9715,6.553,0.0,0.0,0.0,0.0,0.0,1.0,11.311475409836058,0.15429301129110445,0.0
38,MUS,Mauritius,1999,0,25.468,0,0,0.0,6.872,1,0,0,0,6.872,25.468,24.7835,6.808,0.0,0.0,0.0,0.0,0.0,0.0,22.265,6.831,0.0,0.0,0.0,1.0,0.0,0.0,2.761918211713432,0.0324191301540393,0.0
40,MAR,Morocco,1940,0,0.917,0,0,0.0,25.0,0,0,1,0,25.0,0.917,,,,,,,,,,,,,,,,,,,0.0
40,MAR,Morocco,1941,0,0.917,0,0,0.0,32.0,0,0,1,0,32.0,0.917,0.917,25.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,0.0
40,MAR,Morocco,1942,0,0.75,0,0,0.0,38.1935295,0,0,1,0,38.1935295,0.75,0.917,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.917,25.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.211559432933477,6.600871512342648,0.0
40,MAR,Morocco,1943,0,0.5,0,0,0.0,28.50635593,0,1,1,0,28.50635593,0.5,0.75,38.1935295,0.0,0.0,0.0,0.0,1.0,0.0,0.917,32.0,0.0,0.0,0.0,0.0,1.0,0.0,-33.333333333333336,4.905892517006508,0.0
40,MAR,Morocco,1944,0,0.5674,0,0,0.0,34.8116396,0,1,1,0,34.8116396,0.5674,0.5,28.50635593,0.0,0.0,0.0,1.0,1.0,0.0,0.75,38.1935295,0.0,0.0,0.0,0.0,1.0,0.0,13.480000000000004,4.916555590217556,0.0
40,MAR,Morocco,1945,0,0.5657,0,0,0.0,18.98618075,0,0,0,0,18.98618075,0.5657,0.5674,34.8116396,0.0,0.0,0.0,1.0,1.0,0.0,0.5,28.50635593,0.0,0.0,0.0,1.0,1.0,0.0,-0.2996122664786771,7.9669681124639,0.0
40,MAR,Morocco,1946,0,1.2228,0,0,0.0,56.75522894,0,0,1,0,56.75522894,1.2228,0.5657,18.98618075,0.0,0.0,0.0,0.0,0.0,0.0,0.5674,34.8116396,0.0,0.0,0.0,1.0,1.0,0.0,116.15697366095108,18.966932901386333,0.0
40,MAR,Morocco,1947,0,1.2228,0,0,0.0,57.47303544,0,1,1,0,57.47303544,1.2228,1.2228,56.75522894,0.0,0.0,0.0,0.0,1.0,0.0,0.5657,18.98618075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.016108614978414,0.0
40,MAR,Morocco,1948,0,1.2228,0,0,0.0,40.14656285,0,0,1,0,40.14656285,1.2228,1.2228,57.47303544,0.0,0.0,0.0,1.0,1.0,0.0,1.2228,56.75522894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.802803067427373,0.0
40,MAR,Morocco,1949,0,2.197,0,0,0.0,22.99979203,0,1,1,0,22.99979203,2.197,1.2228,40.14656285,0.0,0.0,0.0,0.0,1.0,0.0,1.2228,57.47303544,0.0,0.0,0.0,1.0,1.0,0.0,79.66961072947333,17.23669976711868,0.0
40,MAR,Morocco,1950,0,3.5824,0,0,0.0,1.625584232,0,1,0,0,1.625584232,3.5824,2.197,22.99979203,0.0,0.0,0.0,1.0,1.0,0.0,1.2228,40.14656285,0.0,0.0,0.0,0.0,1.0,0.0,63.05871643149747,19.29911181995216,0.0
40,MAR,Morocco,1951,0,3.5824,0,0,0.0,23.2010648,0,0,1,0,23.2010648,3.5824,3.5824,1.625584232,0.0,0.0,0.0,1.0,0.0,0.0,2.197,22.99979203,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.398915486580371,0.0
40,MAR,Morocco,1952,0,3.5824,0,0,0.0,5.194366741,0,0,0,0,5.194366741,3.5824,3.5824,23.2010648,0.0,0.0,0.0,0.0,1.0,0.0,3.5824,1.625584232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.56488035191521,0.0
40,MAR,Morocco,1953,0,3.5824,0,0,0.0,-1.234239604,0,0,0,0,-1.234239604,3.5824,3.5824,5.194366741,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,23.2010648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.666571858262156,0.0
40,MAR,Morocco,1954,0,3.5824,0,0,0.0,2.49932689,0,0,0,0,2.49932689,3.5824,3.5824,-1.234239604,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,5.194366741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2282538650322636,0.0
40,MAR,Morocco,1955,0,3.5824,0,0,0.0,5.86226574,0,0,0,0,5.86226574,3.5824,3.5824,2.49932689,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,-1.234239604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5498653629722825,0.0
40,MAR,Morocco,1956,0,3.5824,0,0,0.0,5.714750199,1,0,0,0,5.714750199,3.5824,3.5824,5.86226574,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,2.49932689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9004414223954638,0.0
40,MAR,Morocco,1957,0,3.5875,0,0,0.0,2.317242942,1,0,0,0,2.317242942,3.5875,3.5824,5.714750199,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,5.86226574,0.0,0.0,0.0,0.0,0.0,0.0,0.1423626619026397,2.0054925843188145,0.0
40,MAR,Morocco,1958,0,4.2958,0,0,0.0,4.383973421,1,1,0,0,4.383973421,4.2958,3.5875,2.317242942,0.0,0.0,0.0,0.0,0.0,0.0,3.5824,5.714750199,0.0,0.0,0.0,0.0,0.0,0.0,19.743554006968633,1.71198701645495,0.0
40,MAR,Morocco,1959,0,4.908,0,0,0.0,-2.171161818,1,1,0,0,-2.171161818,4.908,4.2958,4.383973421,0.0,0.0,0.0,1.0,0.0,0.0,3.5875,2.317242942,0.0,0.0,0.0,0.0,0.0,0.0,14.251129009730445,3.351292043476182,0.0
40,MAR,Morocco,1960,0,5.0605,0,0,0.0,2.219347442,1,0,0,0,2.219347442,5.0605,4.908,-2.171161818,0.0,0.0,0.0,1.0,0.0,0.0,4.2958,4.383973421,0.0,0.0,0.0,1.0,0.0,0.0,3.107171964140165,3.339959460649431,0.0
40,MAR,Morocco,1961,0,5.0605,0,0,0.0,2.27574134,1,0,0,0,2.27574134,5.0605,5.0605,2.219347442,0.0,0.0,0.0,0.0,0.0,0.0,4.908,-2.171161818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5512970404126656,0.0
40,MAR,Morocco,1962,0,5.0241,0,0,0.0,5.408269117,1,0,0,0,5.408269117,5.0241,5.0605,2.27574134,0.0,0.0,0.0,0.0,0.0,0.0,5.0605,2.219347442,0.0,0.0,0.0,0.0,0.0,0.0,-0.7192965122023609,1.8250631036896448,0.0
40,MAR,Morocco,1963,0,5.0226,0,0,0.0,5.738828475,1,0,0,0,5.738828475,5.0226,5.0241,5.408269117,0.0,0.0,0.0,0.0,0.0,0.0,5.0605,2.27574134,0.0,0.0,0.0,0.0,0.0,0.0,-0.029856093628710667,1.9111502761183323,0.0
40,MAR,Morocco,1964,0,5.0226,0,0,0.0,4.233330742,1,0,0,0,4.233330742,5.0226,5.0226,5.738828475,0.0,0.0,0.0,0.0,0.0,0.0,5.0241,5.408269117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7912303813554924,0.0
40,MAR,Morocco,1965,0,5.0235,0,0,0.0,2.481368989,1,0,0,0,2.481368989,5.0235,5.0226,4.233330742,0.0,0.0,0.0,0.0,0.0,0.0,5.0226,5.738828475,0.0,0.0,0.0,0.0,0.0,0.0,0.017919006092470546,1.630282987243677,0.0
40,MAR,Morocco,1966,0,5.0265,0,0,0.0,-0.234959675,1,0,0,0,-0.234959675,5.0265,5.0235,2.481368989,0.0,0.0,0.0,0.0,0.0,0.0,5.0226,4.233330742,0.0,0.0,0.0,0.0,0.0,0.0,0.05971931919976914,2.2514229073151206,0.0
40,MAR,Morocco,1967,0,5.0276,0,0,0.0,-1.126519599,1,0,0,0,-1.126519599,5.0276,5.0265,-0.234959675,0.0,0.0,0.0,0.0,0.0,0.0,5.0235,2.481368989,0.0,0.0,0.0,0.0,0.0,0.0,0.02188401472196233,1.8792809162183275,0.0
40,MAR,Morocco,1968,0,5.0409,0,0,0.0,1.138535071,1,0,0,0,1.138535071,5.0409,5.0276,-1.126519599,0.0,0.0,0.0,0.0,0.0,0.0,5.0265,-0.234959675,0.0,0.0,0.0,0.0,0.0,0.0,0.2645397406317196,1.1410404297149275,0.0
40,MAR,Morocco,1969,0,5.0493,0,0,0.0,1.691647635,1,0,0,0,1.691647635,5.0493,5.0409,1.138535071,0.0,0.0,0.0,0.0,0.0,0.0,5.0276,-1.126519599,0.0,0.0,0.0,0.0,0.0,0.0,0.16663691007559045,1.4932332216445348,0.0
40,MAR,Morocco,1970,0,5.0269,0,0,0.0,1.915840245,1,0,0,0,1.915840245,5.0269,5.0493,1.691647635,0.0,0.0,0.0,0.0,0.0,0.0,5.0409,1.138535071,0.0,0.0,0.0,0.0,0.0,0.0,-0.4436258491275935,0.4000831514329671,0.0
40,MAR,Morocco,1971,0,4.76,0,0,0.0,4.397441072,1,0,0,0,4.397441072,4.76,5.0269,1.915840245,0.0,0.0,0.0,0.0,0.0,0.0,5.0493,1.691647635,0.0,0.0,0.0,0.0,0.0,0.0,-5.309435238417326,1.5016614750924326,0.0
